valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,error_relativo_porcentual
0,18.594744,19.5,-0.9052562713623047,1.020024936676026,0.1801017206141621,4.642339853140024
0,18.3627,19.584,-1.2213004913330074,1.020024936676026,0.1801017206141621,6.236215744143216
0,18.93307,20.1,-1.1669307708740249,1.020024936676026,0.1801017206141621,5.805625725741416
0,19.301388,20.088,-0.7866122131347666,1.020024936676026,0.1801017206141621,3.9158314074809164
1,18.932621,19.584,-0.651378997802734,0.6176569786071786,0.30159774267606315,3.326077398911019
1,19.002954,20.1,-1.0970455169677749,0.6176569786071786,0.30159774267606315,5.457937895362064
1,19.701868,20.088,-0.3861319427490244,0.6176569786071786,0.30159774267606315,1.922202024835844
1,20.327929,20.664,-0.33607145690918117,0.6176569786071786,0.30159774267606315,1.6263620640204275
2,19.442825,20.1,-0.6571746826171889,0.6765738143920901,0.9090020080565383,3.2695257841651184
2,19.914701,20.088,-0.17329853820800878,0.6765738143920901,0.9090020080565383,0.8626968250099999
2,20.778181,20.664,0.11418107604980321,0.6765738143920901,0.9090020080565383,0.5525603757733412
2,21.729641,19.968,1.7616409606933594,0.6765738143920901,0.9090020080565383,8.822320516292866
3,20.013752,20.088,-0.07424801635742284,1.7678749542236325,1.8163804741336094,0.36961378115005394
3,21.023115,20.664,0.3591151580810532,1.7678749542236325,1.8163804741336094,1.7378782330674274
3,22.059868,19.968,2.091867858886719,1.7678749542236325,1.8163804741336094,10.47610105612339
3,23.410269,18.864,4.546268783569335,1.7678749542236325,1.8163804741336094,24.100237402297154
4,20.705534,20.664,0.04153398132324071,3.391277690887451,2.4538014640887233,0.20099681244309286
4,22.2701,19.968,2.302099639892578,3.391277690887451,2.4538014640887233,11.528944510679977
4,23.51937,18.864,4.65536912536621,3.391277690887451,2.4538014640887233,24.67858951105921
4,25.286108,18.72,6.566108016967775,3.391277690887451,2.4538014640887233,35.075363338503074
5,21.47981,19.968,1.5118107147216797,5.249381008148194,2.4666224053632244,7.571167441514823
5,23.694815,18.864,4.830814682006835,5.249381008148194,2.4666224053632244,25.608644412674064
5,25.165537,18.72,6.445536880493165,5.249381008148194,2.4666224053632244,34.431286754771186
5,27.397362,19.188,8.209361755371095,5.249381008148194,2.4666224053632244,42.783832371123076
6,22.13021,18.864,3.266210876464843,5.891955123901367,5.491035712026707,17.314519065229234
6,25.013107,18.72,6.293107299804689,5.891955123901367,5.491035712026707,33.61702617417034
6,26.740389,19.188,7.552388870239259,5.891955123901367,5.491035712026707,39.359958673333644
6,29.459887,35.916,-6.4561134490966765,5.891955123901367,5.491035712026707,17.975591516585023
7,22.393913,18.72,3.67391326904297,8.022970554351808,8.348649865782777,19.625605069673984
7,25.937037,19.188,6.749036514282228,8.022970554351808,8.348649865782777,35.17321510466035
7,27.962454,35.916,-7.953546157836911,8.022970554351808,8.348649865782777,22.144855100336652
7,31.164614,44.88,-13.71538627624512,8.022970554351808,8.348649865782777,30.560129849031014
8,22.574545,19.188,3.386544906616212,11.746497016906737,8.499924303111461,17.64928552541282
8,26.786127,35.916,-9.129872909545895,11.746497016906737,8.499924303111461,25.420071582430936
8,29.122585,44.88,-15.757414703369143,11.746497016906737,8.499924303111461,35.110104062765465
8,32.803844,51.516,-18.7121555480957,11.746497016906737,8.499924303111461,36.3229978028102
9,22.856688,35.916,-13.05931245422363,17.336682167053223,2.8853493167055926,36.3607095840952
9,27.746473,44.88,-17.133526687622073,17.336682167053223,2.8853493167055926,38.176307236234564
9,30.369621,51.516,-21.14637872314453,17.336682167053223,2.8853493167055926,41.04817672789916
9,34.54049,52.548,-18.007510803222658,17.336682167053223,2.8853493167055926,34.26868920457992
10,33.756916,44.88,-11.123083953857424,12.304444496154785,1.15145522238768,24.784055155653796
10,38.230747,51.516,-13.285252777099608,12.304444496154785,1.15145522238768,25.788595343387698
10,41.35276,52.548,-11.195239685058596,12.304444496154785,1.15145522238768,21.304787404008895
10,44.6098,58.224,-13.614201568603512,12.304444496154785,1.15145522238768,23.382456664955196
11,45.02801,51.516,-6.487988677978514,4.8179653701782215,1.2468116997453285,12.594123530511908
11,49.46057,52.548,-3.087428710937502,4.8179653701782215,1.2468116997453285,5.875444757055457
11,52.9107,58.224,-5.313298248291012,4.8179653701782215,1.2468116997453285,9.125615293162635
11,55.952854,60.336,-4.383145843505858,4.8179653701782215,1.2468116997453285,7.264561527953226
12,52.9992,52.548,0.45119891357421693,1.1501550674438459,1.46152820206913,0.8586414584269942
12,57.116013,58.224,-1.1079874267578091,1.1501550674438459,1.46152820206913,1.9029737337829917
12,60.13114,60.336,-0.20485833740234227,1.1501550674438459,1.46152820206913,0.3395291988238237
12,62.848576,60.012,2.836575592041015,1.1501550674438459,1.46152820206913,4.726680650604904
13,55.77089,58.224,-2.453110717773434,1.2556239547729486,1.2852342038190923,4.2132294548183475
13,58.636066,60.336,-1.6999335632324204,1.2556239547729486,1.2852342038190923,2.8174449138696973
13,60.53974,60.012,0.5277415161132808,1.2556239547729486,1.2852342038190923,0.8793933148591628
13,62.51371,62.172,0.3417100219726592,1.2556239547729486,1.2852342038190923,0.5496204432423909
14,60.74487,60.336,0.40886923217773585,1.99108556365967,1.926900948665047,0.677653858687576
14,63.113335,60.012,3.1013346557617183,1.99108556365967,1.926900948665047,5.167857521431911
14,65.01074,62.172,2.838742187500003,1.99108556365967,1.926900948665047,4.5659496035192735
14,66.748604,68.364,-1.615396179199223,1.99108556365967,1.926900948665047,2.3629339699245553
15,63.96628,60.012,3.95428189086914,2.2284758834838883,2.229334194142196,6.58915198771769
15,65.97879,62.172,3.806790283203128,2.2284758834838883,2.229334194142196,6.122997946347437
15,67.74053,68.364,-0.6234680786132856,2.2284758834838883,2.229334194142196,0.911983029976721
15,69.20264,69.732,-0.5293632812499993,2.2284758834838883,2.229334194142196,0.7591396794154754
16,65.39597,62.172,3.223973205566409,2.6291712341308617,2.8663470300111564,5.185571005543347
16,67.02743,68.364,-1.3365723266601606,2.6291712341308617,2.8663470300111564,1.9550820997310874
16,68.63598,69.732,-1.0960213012695306,2.6291712341308617,2.8663470300111564,1.571762320411763
16,69.83988,74.7,-4.860118103027347,2.6291712341308617,2.8663470300111564,6.506182199501133
17,66.51385,68.364,-1.8501526489257856,5.1679788055419955,3.7726727385248675,2.7063259155780606
17,67.68212,69.732,-2.0498787231445306,5.1679788055419955,3.7726727385248675,2.9396528468200116
17,69.097145,74.7,-5.602854919433597,5.1679788055419955,3.7726727385248675,7.500475126417131
17,70.01097,81.18,-11.16902893066407,5.1679788055419955,3.7726727385248675,13.75835049355022
18,68.53152,69.732,-1.2004829711914056,6.09920547485352,3.4011304053534657,1.7215668146495233
18,69.66082,74.7,-5.039179992675784,6.09920547485352,3.4011304053534657,6.745890217772134
18,70.798294,81.18,-10.381705932617194,6.09920547485352,3.4011304053534657,12.788502011107655
18,71.53255,79.308,-7.775453002929694,6.09920547485352,3.4011304053534657,9.804121908167767
19,70.62895,74.7,-4.071047973632815,6.368694473266604,2.0632276574586115,5.449863418517825
19,71.65135,81.18,-9.52864807128907,6.368694473266604,2.0632276574586115,11.737679319153816
19,72.536385,79.308,-6.771615417480476,6.368694473266604,2.0632276574586115,8.538376226207287
19,73.11253,78.216,-5.1034664306640565,6.368694473266604,2.0632276574586115,6.524836901227443
20,73.63338,81.18,-7.546622924804694,4.054083557128909,2.4901409063591897,9.296160291703243
20,74.49339,79.308,-4.814607055664069,4.054083557128909,2.4901409063591897,6.070770988631751
20,75.06724,78.216,-3.1487621459960877,4.054083557128909,2.4901409063591897,4.025726380786653
20,75.46966,76.176,-0.7063421020507832,4.054083557128909,2.4901409063591897,0.9272501864770836
21,77.63367,79.308,-1.674333007812507,2.108373825073244,2.192075445520221,2.111177949024697
21,78.431755,78.216,0.21575506591797478,2.108373825073244,2.192075445520221,0.27584517990944923
21,78.60313,76.176,2.4271265258789043,2.108373825073244,2.192075445520221,3.1862089449155957
21,78.86428,74.748,4.116280700683589,2.108373825073244,2.192075445520221,5.50687737556
22,79.73011,78.216,1.5141101684570373,4.289594116210939,1.7694093124190533,1.935806188576554
22,80.238144,76.176,4.062143920898436,4.289594116210939,1.7694093124190533,5.332577085825503
22,80.17893,74.748,5.430932189941402,4.289594116210939,1.7694093124190533,7.265655522477392
22,80.25119,74.1,6.151190185546881,4.289594116210939,1.7694093124190533,8.301201330022781
23,80.3574,76.176,4.181398986816404,5.723575286865234,1.0528190373052064,5.489129104726429
23,80.3403,74.748,5.59230151367187,5.723575286865234,1.0528190373052064,7.4815399926043105
23,80.09552,74.1,5.995520019531256,5.723575286865234,1.0528190373052064,8.091120134320185
23,79.88108,72.756,7.125080627441406,5.723575286865234,1.0528190373052064,9.793117581287325
