valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,error_relativo_porcentual
0,594.74976,23.112,571.637755859375,571.637755859375,0.0,2473.3374691042536
1,644.1401,19.968,624.1720756835938,624.1720756835938,0.0,3125.861757229536
2,719.93506,17.736,702.19905859375,702.19905859375,0.0,3959.1737629327354
3,743.9428,17.028,726.9148100585937,726.9148100585937,0.0,4268.938278474241
4,798.9142,15.168,783.7461845703125,783.7461845703125,0.0,5167.103010089086
5,841.4977,15.612,825.8856806640625,825.8856806640625,0.0,5290.069694235604
6,863.41656,24.828,838.5885649414063,838.5885649414063,0.0,3377.592093367997
7,1160.0602,26.556,1133.5041806640625,1133.5041806640625,0.0,4268.354348034578
8,1107.0669,28.92,1078.14689453125,1078.14689453125,0.0,3728.0321387664244
9,706.84973,32.112,674.7377314453125,674.7377314453125,0.0,2101.201206543699
10,63.940544,34.932,29.008544128417967,29.008544128417967,0.0,83.04289513459855
11,-150.2478,36.72,-186.967802734375,186.967802734375,0.0,509.171576074006
12,62.164635,35.952,26.212634704589846,26.212634704589846,0.0,72.91008762958903
13,-346.93475,37.056,-383.99075341796873,383.99075341796873,0.0,1036.244477056263
14,-364.52405,37.416,-401.9400478515625,401.9400478515625,0.0,1074.2464396289356
15,-432.11798,38.748,-470.86598095703124,470.86598095703124,0.0,1215.2007354109405
16,-334.43466,39.648,-374.0826618652344,374.0826618652344,0.0,943.5095386027905
17,-384.41748,38.688,-423.10548046875,423.10548046875,0.0,1093.6349267699284
18,-414.0954,36.456,-450.55139794921877,450.55139794921877,0.0,1235.8772162311243
19,-432.7368,35.172,-467.9087858886719,467.9087858886719,0.0,1330.3445521684064
20,-472.6672,34.524,-507.1912058105469,507.1912058105469,0.0,1469.0974562928598
21,-350.604,34.86,-385.46400390625,385.46400390625,0.0,1105.7487203277394
22,-347.9341,34.068,-382.0021125488281,382.0021125488281,0.0,1121.2930390654813
23,-377.74457,30.96,-408.70456787109373,408.70456787109373,0.0,1320.1051933820856
24,-344.5166,33.324,-377.8406015625,377.8406015625,0.0,1133.8392796858122
25,-309.31467,36.54,-345.8546667480469,345.8546667480469,0.0,946.509761215235
26,-288.566,40.632,-329.1980095214844,329.1980095214844,0.0,810.193959247599
27,-337.50177,38.376,-375.8777700195312,375.8777700195312,0.0,979.4605222522703
28,-265.9512,37.74,-303.69120239257813,303.69120239257813,0.0,804.693170091622
29,-287.4664,39.972,-327.43840014648435,327.43840014648435,0.0,819.1694189594825
30,-326.30576,39.408,-365.7137556152344,365.7137556152344,0.0,928.0190712932257
31,-292.69302,40.5,-333.1930236816406,333.1930236816406,0.0,822.6988239052854
32,-297.05408,40.26,-337.3140771484375,337.3140771484375,0.0,837.8392378252297
33,-260.3105,41.448,-301.75848583984373,301.75848583984373,0.0,728.0411258440546
34,-269.52924,36.972,-306.50123583984373,306.50123583984373,0.0,829.0090767062743
35,-197.73854,37.86,-235.59854064941408,235.59854064941408,0.0,622.2888025605232
36,-194.52028,37.548,-232.06827893066406,232.06827893066406,0.0,618.057630048642
37,-137.88963,38.388,-176.27763317871094,176.27763317871094,0.0,459.199836351753
38,-116.19044,41.736,-157.92643731689452,157.92643731689452,0.0,378.39380227356367
39,-95.25893,38.544,-133.80292639160155,133.80292639160155,0.0,347.1433333115441
40,-22.362959,35.616,-57.978958908081054,57.978958908081054,0.0,162.78908049214132
41,-8.705799,35.172,-43.8777991027832,43.8777991027832,0.0,124.75207296367338
42,58.90936,34.332,24.577358978271484,24.577358978271484,0.0,71.58732080354038
43,115.23587,31.692,83.54387036132812,83.54387036132812,0.0,263.6118590222394
44,173.11635,32.64,140.47634826660158,140.47634826660158,0.0,430.38096895404897
45,215.14157,30.984,184.15757104492187,184.15757104492187,0.0,594.3634490218237
46,280.60114,29.58,251.02113525390627,251.02113525390627,0.0,848.6177662403863
47,325.03247,28.164,296.868470703125,296.868470703125,0.0,1054.0706955799071
48,392.44443,26.784,365.6604274902344,365.6604274902344,0.0,1365.2196366869564
49,442.6147,27.42,415.19468505859373,415.19468505859373,0.0,1514.2038113004876
50,476.19073,26.976,449.21473486328125,449.21473486328125,0.0,1665.238489261867
51,540.52405,23.952,516.5720478515625,516.5720478515625,0.0,2156.6969265679795
52,593.54755,23.208,570.3395463867188,570.3395463867188,0.0,2457.5126955649725
53,623.3323,21.732,601.600275390625,601.600275390625,0.0,2768.269259113865
54,683.01483,20.004,663.0108315429687,663.0108315429687,0.0,3314.391279458952
55,728.99994,18.288,710.7119389648437,710.7119389648437,0.0,3886.2201386966517
56,775.6442,17.364,758.2802260742187,758.2802260742187,0.0,4366.967438805683
57,810.62915,16.824,793.805150390625,793.805150390625,0.0,4718.290242454975
58,843.91156,15.072,828.8395600585937,828.8395600585937,0.0,5499.200902724216
59,1223.8997,15.864,1208.035658203125,1208.035658203125,0.0,7614.949938244609
60,1139.2821,15.792,1123.4901044921876,1123.4901044921876,0.0,7114.299040604025
61,812.69586,14.988,797.7078618164062,797.7078618164062,0.0,5322.3102603176285
62,187.66475,14.316,173.3487491455078,173.3487491455078,0.0,1210.8741907341982
63,6.4123216,12.552,-6.139678432464599,6.139678432464599,0.0,48.913945446658694
64,273.11655,12.876,260.2405466308594,260.2405466308594,0.0,2021.128818195553
65,-145.68558,13.476,-159.16157739257812,159.16157739257812,0.0,1181.0743350592024
66,-65.08545,13.092,-78.17744921875,78.17744921875,0.0,597.1390866082339
67,-138.69351,11.856,-150.54951196289062,150.54951196289062,0.0,1269.8170712119654
68,-0.5253543,11.628,-12.153354325771332,12.153354325771332,0.0,104.518011057545
69,-47.176083,10.896,-58.072082611083985,58.072082611083985,0.0,532.9669843161158
70,-55.98643,11.22,-67.20643112182617,67.20643112182617,0.0,598.9877996597697
71,-83.46581,11.256,-94.72181268310547,94.72181268310547,0.0,841.5228561043484
72,-128.76038,11.112,-139.8723759765625,139.8723759765625,0.0,1258.7506837343637
73,1.1756469,11.34,-10.164353098869324,10.164353098869324,0.0,89.6327433762727
74,-12.026546,10.848,-22.874545524597167,22.874545524597167,0.0,210.8641733462128
75,-67.860916,10.488,-78.34891613769531,78.34891613769531,0.0,747.0339067285976
76,-54.637455,10.908,-65.54545498657227,65.54545498657227,0.0,600.8934267195845
77,0.65234476,11.82,-11.167655236721039,11.167655236721039,0.0,94.48100877090558
78,10.888245,12.096,-1.20775537109375,1.20775537109375,0.0,9.984750091714204
79,-27.41119,10.092,-37.50319003295898,37.50319003295898,0.0,371.6130601759709
80,33.075787,10.332,22.74378659057617,22.74378659057617,0.0,220.12956436872017
81,37.965416,11.268,26.697415954589843,26.697415954589843,0.0,236.9312740023948
82,4.8952503,11.604,-6.708749679565429,6.708749679565429,0.0,57.81411306071552
83,18.960348,10.416,8.54434812927246,8.54434812927246,0.0,82.0309920245052
84,46.401535,11.496,34.905535034179685,34.905535034179685,0.0,303.63200273294785
85,56.10783,13.032,43.075830047607425,43.075830047607425,0.0,330.5389046010392
86,77.03361,13.236,63.79760748291015,63.79760748291015,0.0,482.0006609467373
87,105.838326,12.36,93.47832550048828,93.47832550048828,0.0,756.2971318809732
88,134.77788,12.48,122.29787780761718,122.29787780761718,0.0,979.9509439712915
89,157.3205,12.48,144.84049560546876,144.84049560546876,0.0,1160.5808942745894
90,190.26392,13.008,177.255916015625,177.255916015625,0.0,1362.6684810549277
91,223.90616,12.624,211.28215844726563,211.28215844726563,0.0,1673.6546138091385
92,261.1736,12.456,248.71761450195314,248.71761450195314,0.0,1996.7695448133682
93,289.73044,13.476,276.2544382324219,276.2544382324219,0.0,2049.9735695489894
94,325.25516,13.98,311.2751574707031,311.2751574707031,0.0,2226.5748030808522
95,372.5412,14.412,358.1291987304688,358.1291987304688,0.0,2484.937543231118
96,399.23425,13.884,385.3502529296875,385.3502529296875,0.0,2775.4987966701774
97,446.48068,15.588,430.89268237304685,430.89268237304685,0.0,2764.2589323392795
98,469.29095,15.12,454.17095458984375,454.17095458984375,0.0,3003.776154694734
99,525.64996,15.024,510.62596337890625,510.62596337890625,0.0,3398.7351130118896
100,550.78094,14.94,535.8409448242187,535.8409448242187,0.0,3586.6194432678626
101,592.2159,14.532,577.6838813476562,577.6838813476562,0.0,3975.2537940246093
102,631.28186,14.448,616.8338603515625,616.8338603515625,0.0,4269.337350163085
103,664.9159,14.808,650.1078935546875,650.1078935546875,0.0,4390.2477954800615
104,703.9053,14.472,689.4332734375,689.4332734375,0.0,4763.911507998203
105,734.6503,14.364,720.2863295898437,720.2863295898437,0.0,5014.524711708742
106,768.03864,14.352,753.6866352539063,753.6866352539063,0.0,5251.4397662618885
107,802.8512,14.76,788.0911962890625,788.0911962890625,0.0,5339.371248570885
108,827.84296,15.12,812.7229565429687,812.7229565429687,0.0,5375.151828987889
109,852.69183,15.636,837.0558334960938,837.0558334960938,0.0,5353.3885488366195
110,876.6698,27.096,849.5737998046875,849.5737998046875,0.0,3135.4214637019763
111,1145.3795,31.86,1113.5195166015626,1113.5195166015626,0.0,3495.0392862572585
112,1076.9279,35.88,1041.0478564453124,1041.0478564453124,0.0,2901.471171809678
113,626.2569,35.736,590.5208969726563,590.5208969726563,0.0,1652.4538196011204
114,-12.379795,37.884,-50.26379507446289,50.26379507446289,0.0,132.67816248142458
115,-234.27417,38.328,-272.602169921875,272.602169921875,0.0,711.2350498900934
116,-3.4852011,40.428,-43.913201120376584,43.913201120376584,0.0,108.62076066185958
117,-433.56473,44.196,-477.76072778320315,477.76072778320315,0.0,1081.0044524011294
118,-452.7941,45.288,-498.08209790039064,498.08209790039064,0.0,1099.810320394786
119,-531.4512,42.528,-573.979171875,573.979171875,0.0,1349.6500467339165
120,-413.19324,42.564,-455.7572373046875,455.7572373046875,0.0,1070.7575352520616
121,-467.64734,44.424,-512.0713388671875,512.0713388671875,0.0,1152.6907501962621
122,-495.39954,43.596,-538.9955361328125,538.9955361328125,0.0,1236.3417197284443
123,-510.15543,41.472,-551.6274260253906,551.6274260253906,0.0,1330.1201437726431
124,-545.36237,45.036,-590.3983657226563,590.3983657226563,0.0,1310.9476101844218
125,-458.30087,47.232,-505.53287280273435,505.53287280273435,0.0,1070.3185823228625
126,-466.5357,46.56,-513.0957055664062,513.0957055664062,0.0,1102.0096769037932
127,-513.0923,41.1,-554.19228515625,554.19228515625,0.0,1348.3997205748174
128,-464.50818,41.604,-506.1121787109375,506.1121787109375,0.0,1216.4988431663724
129,-434.28302,45.444,-479.72702001953127,479.72702001953127,0.0,1055.6443535329884
130,-432.5359,42.924,-475.459888671875,475.459888671875,0.0,1107.6784285524998
131,-403.98404,43.788,-447.77203930664064,447.77203930664064,0.0,1022.5907538746703
132,-391.71207,42.06,-433.7720666503906,433.7720666503906,0.0,1031.3173244184275
133,-353.3291,46.332,-399.6611015625,399.6611015625,0.0,862.6027401418027
134,-435.8817,49.728,-485.6097138671875,485.6097138671875,0.0,976.5317605115579
135,-398.20734,51.528,-449.73533642578127,449.73533642578127,0.0,872.7979669806343
136,-400.6231,52.812,-453.43510791015626,453.43510791015626,0.0,858.5834808569194
137,-414.96228,46.68,-461.6422802734375,461.6422802734375,0.0,988.9509003287009
138,-344.1291,43.572,-387.70108935546875,387.70108935546875,0.0,889.7941094176736
139,-331.77353,42.12,-373.8935290527344,373.8935290527344,0.0,887.6864412458082
140,-263.9931,41.148,-305.1411030273438,305.1411030273438,0.0,741.5697069780882
141,-218.92381,39.636,-258.55981286621096,258.55981286621096,0.0,652.3357878348243
142,-165.36467,40.548,-205.9126697998047,205.9126697998047,0.0,507.82447913535725
143,-123.28424,37.08,-160.36424072265623,160.36424072265623,0.0,432.4817710966997
144,-56.441116,36.984,-93.42511633300782,93.42511633300782,0.0,252.6095509761189
145,-19.869371,37.02,-56.88937141418457,56.88937141418457,0.0,153.67199193458825
146,54.768127,34.02,20.748127441406247,20.748127441406247,0.0,60.98802892829585
147,122.78933,34.044,88.7453295288086,88.7453295288086,0.0,260.6783266619921
148,159.0911,31.308,127.78309497070313,127.78309497070313,0.0,408.14838051201974
149,254.86583,32.004,222.86182946777345,222.86182946777345,0.0,696.3561725652214
150,272.40802,30.156,242.25202001953124,242.25202001953124,0.0,803.3294204122935
151,359.17236,29.208,329.96436328125003,329.96436328125003,0.0,1129.7054344058135
152,400.97223,29.076,371.8962290039062,371.8962290039062,0.0,1279.0487997107793
153,442.0747,27.816,414.25870703125,414.25870703125,0.0,1489.2820931523224
154,503.18307,29.004,474.17907495117186,474.17907495117186,0.0,1634.8747584856292
155,515.8252,26.34,489.4851953125,489.4851953125,0.0,1858.3340748386486
156,590.4707,25.584,564.886703125,564.886703125,0.0,2207.9686644973426
157,599.43054,23.496,575.9345419921875,575.9345419921875,0.0,2451.2025110324635
158,658.4425,20.376,638.0665048828125,638.0665048828125,0.0,3131.461056550905
159,710.3412,18.024,692.3171865234375,692.3171865234375,0.0,3841.085144936959
160,745.85046,15.996,729.8544638671875,729.8544638671875,0.0,4562.731081940407
161,807.7755,16.32,791.4555126953124,791.4555126953124,0.0,4849.604857201669
162,826.7673,20.688,806.0792729492188,806.0792729492188,0.0,3896.3615281768116
163,1170.4327,23.004,1147.4287392578126,1147.4287392578126,0.0,4987.953135358252
164,1102.7894,25.344,1077.4454287109374,1077.4454287109374,0.0,4251.284046365757
165,730.43365,23.316,707.1176547851562,707.1176547851562,0.0,3032.7571400975994
166,124.52457,23.7,100.82456665039062,100.82456665039062,0.0,425.42011244890557
167,-78.507385,24.696,-103.20338525390625,103.20338525390625,0.0,417.895145990874
168,173.65018,25.8,147.8501770019531,147.8501770019531,0.0,573.0627015579578
169,-257.2168,26.808,-284.024796875,284.024796875,0.0,1059.4777561735302
170,-223.01082,28.38,-251.3908184814453,251.3908184814453,0.0,885.8027430635847
171,-300.83224,26.388,-327.22024487304685,327.22024487304685,0.0,1240.0342764629636
172,-169.91362,27.132,-197.0456199951172,197.0456199951172,0.0,726.2480465690594
173,-239.74722,25.044,-264.7912229003906,264.7912229003906,0.0,1057.3040364973272
174,-232.27922,28.068,-260.34722058105467,260.34722058105467,0.0,927.5588591315899
175,-299.3016,28.896,-328.1976052246094,328.1976052246094,0.0,1135.7890546255862
176,-338.29968,30.108,-368.4076826171875,368.4076826171875,0.0,1223.6205746551996
177,-239.6275,31.404,-271.03150244140625,271.03150244140625,0.0,863.0477087040067
178,-255.84721,30.108,-285.9552137451172,285.9552137451172,0.0,949.7648922051189
179,-304.08295,28.08,-332.16294677734373,332.16294677734373,0.0,1182.9164771272924
180,-299.6166,30.096,-329.71260766601563,329.71260766601563,0.0,1095.5363093634223
181,-243.63855,32.028,-275.6665498046875,275.6665498046875,0.0,860.7048513946783
182,-239.53336,34.296,-273.8293557128906,273.8293557128906,0.0,798.4294253349972
183,-287.1982,31.656,-318.8542116699219,318.8542116699219,0.0,1007.2473201602284
184,-212.91002,30.864,-243.77401892089844,243.77401892089844,0.0,789.8328762341189
185,-219.89894,30.192,-250.09094104003907,250.09094104003907,0.0,828.3351253313431
186,-242.20892,30.048,-272.25692333984375,272.25692333984375,0.0,906.0733604228027
187,-212.29512,30.672,-242.9671202392578,242.9671202392578,0.0,792.1463231587696
188,-191.72568,31.332,-223.05767749023437,223.05767749023437,0.0,711.9164990751767
189,-160.19969,29.268,-189.46769177246094,189.46769177246094,0.0,647.3544204334459
190,-126.69706,29.676,-156.37305963134764,156.37305963134764,0.0,526.9344238824224
191,-95.55158,26.364,-121.91558233642579,121.91558233642579,0.0,462.43203738592695
192,-24.815178,22.992,-47.80717791748047,47.80717791748047,0.0,207.92961863900695
193,19.678406,22.068,-2.3895942382812514,2.3895942382812514,0.0,10.82832263132704
194,76.407906,21.936,54.47190557861328,54.47190557861328,0.0,248.3219619739847
195,140.46004,22.884,117.57603723144531,117.57603723144531,0.0,513.791457924512
196,170.12689,21.12,149.00689208984375,149.00689208984375,0.0,705.5250572435783
197,251.46115,18.852,232.60915112304687,232.60915112304687,0.0,1233.869887136892
198,295.97626,19.584,276.39225732421875,276.39225732421875,0.0,1411.3166734284046
199,342.7305,19.908,322.8224992675781,322.8224992675781,0.0,1621.5717262787728
200,402.13358,19.608,382.5255754394531,382.5255754394531,0.0,1950.8648278225885
201,444.4105,20.736,423.6744919433594,423.6744919433594,0.0,2043.1833137700587
202,475.79468,17.664,458.130677734375,458.130677734375,0.0,2593.583999854931
203,545.55237,18.66,526.8923681640625,526.8923681640625,0.0,2823.6461316402065
204,553.9378,18.372,535.5658051757813,535.5658051757813,0.0,2915.119775613876
205,620.6502,17.904,602.7462075195313,602.7462075195313,0.0,3366.5449481653886
206,637.2476,18.312,618.9356196289062,618.9356196289062,0.0,3379.94549819193
207,668.3823,16.836,651.54632421875,651.54632421875,0.0,3869.959160244417
208,721.17725,15.672,705.50524609375,705.50524609375,0.0,4501.692484008103
209,736.1338,17.88,718.2537890625,718.2537890625,0.0,4017.079357172819
210,758.96014,17.136,741.8241440429688,741.8241440429688,0.0,4329.039122566345
211,797.8313,16.428,781.403298828125,781.403298828125,0.0,4756.533350548606
212,814.8548,15.588,799.2667973632813,799.2667973632813,0.0,5127.449303074681
213,851.867,16.512,835.3550043945313,835.3550043945313,0.0,5059.078272738198
214,861.82227,26.748,835.074265625,835.074265625,0.0,3122.0063766449825
215,1142.6655,27.912,1114.75352734375,1114.75352734375,0.0,3993.8145863562268
216,1099.5557,26.832,1072.7236640625,1072.7236640625,0.0,3997.926595343247
217,682.99207,29.388,653.6040654296875,653.6040654296875,0.0,2224.0508555522233
218,39.501873,32.46,7.041873016357421,7.041873016357421,0.0,21.694001898821384
219,-159.17389,33.612,-192.78588916015624,192.78588916015624,0.0,573.5626834468529
220,62.23105,35.292,26.939048583984373,26.939048583984373,0.0,76.33188423434312
221,-360.56082,34.944,-395.50482153320314,395.50482153320314,0.0,1131.8246953216665
222,-345.12152,37.692,-382.81352099609376,382.81352099609376,0.0,1015.6359996712664
223,-452.2968,36.228,-488.52481396484376,488.52481396484376,0.0,1348.4730428531625
224,-301.0394,36.204,-337.2433981933594,337.2433981933594,0.0,931.5086680846298
225,-373.35516,36.336,-409.69116357421876,409.69116357421876,0.0,1127.5076056093646
226,-389.01813,38.52,-427.53812744140623,427.53812744140623,0.0,1109.9120650088428
227,-434.21066,36.312,-470.5226628417969,470.5226628417969,0.0,1295.77732661874
228,-461.05615,35.688,-496.74415234375,496.74415234375,0.0,1391.9080709026841
229,-354.37302,32.244,-386.6170163574219,386.6170163574219,0.0,1199.035530199175
230,-324.9625,35.052,-360.0144938964844,360.0144938964844,0.0,1027.0868820509083
231,-403.1697,33.864,-437.0337082519531,437.0337082519531,0.0,1290.5554814905302
232,-348.46155,37.08,-385.5415478515625,385.5415478515625,0.0,1039.756062167105
233,-332.49506,37.344,-369.83905615234374,369.83905615234374,0.0,990.3573697309974
234,-304.20016,36.492,-340.6921647949219,340.6921647949219,0.0,933.6078175899427
235,-327.70908,35.82,-363.52907592773437,363.52907592773437,0.0,1014.8773755659809
236,-281.59714,33.9,-315.49713745117185,315.49713745117185,0.0,930.670021979858
237,-242.83493,34.332,-277.16693041992187,277.16693041992187,0.0,807.3136735987472
238,-293.5976,34.308,-327.90559521484374,327.90559521484374,0.0,955.7700688318869
239,-242.84239,35.772,-278.61439196777343,278.61439196777343,0.0,778.8616570719374
240,-241.3818,34.356,-275.73780541992187,275.73780541992187,0.0,802.5899563974905
241,-192.61392,35.112,-227.72592211914062,227.72592211914062,0.0,648.5700675528042
242,-187.19301,33.696,-220.88900842285156,220.88900842285156,0.0,655.53480657304
243,-127.00648,36.24,-163.24647735595704,163.24647735595704,0.0,450.45937460253043
244,-129.45082,37.116,-166.56682092285155,166.56682092285155,0.0,448.7736311101723
245,-79.187645,39.42,-118.6076449584961,118.6076449584961,0.0,300.8818999454492
246,-78.53549,32.412,-110.94749194335938,110.94749194335938,0.0,342.3037515221504
247,15.282257,32.28,-16.997742919921876,16.997742919921876,0.0,52.65719615837013
248,9.29644,30.78,-21.483559875488282,21.483559875488282,0.0,69.79714059612827
249,96.63981,31.188,65.45180865478515,65.45180865478515,0.0,209.86215420926365
250,125.258545,32.76,92.49854492187501,92.49854492187501,0.0,282.3520907261142
251,161.5418,32.328,129.21379382324218,129.21379382324218,0.0,399.69621944828685
252,220.67209,33.66,187.01208862304688,187.01208862304688,0.0,555.5914694683509
253,218.64963,32.46,186.18962768554687,186.18962768554687,0.0,573.5971278051351
254,299.90955,29.472,270.4375458984375,270.4375458984375,0.0,917.6083940636453
255,335.2731,29.076,306.1971018066406,306.1971018066406,0.0,1053.092247237036
256,373.89362,27.336,346.55761572265624,346.55761572265624,0.0,1267.770031177408
257,436.9575,25.092,411.8654890136719,411.8654890136719,0.0,1641.4215248432645
