valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,error_relativo_porcentual
0,11.893867,11.817,0.07686653900146467,7.186574205716451,3.603470750274886,0.6504742235885984
0,24.91255,11.55,13.362549972534179,7.186574205716451,3.603470750274886,115.69307335527428
0,12.918497,11.2695,1.6489970855712883,7.186574205716451,3.603470750274886,14.632389064033793
0,18.45948,11.0985,7.360980285644532,7.186574205716451,3.603470750274886,66.32410042478291
0,15.832655,11.0085,4.82415495300293,7.186574205716451,3.603470750274886,43.82209159288668
0,24.811066,11.123999999999999,13.687065673828126,7.186574205716451,3.603470750274886,123.04086366260454
0,16.762827,11.2335,5.529326919555665,7.186574205716451,3.603470750274886,49.22176453959732
0,16.998343,11.088,5.910342514038087,7.186574205716451,3.603470750274886,53.30395485243585
0,19.878374,10.9905,8.887874099731444,7.186574205716451,3.603470750274886,80.86869659916695
0,20.763685,10.9815,9.78218522644043,7.186574205716451,3.603470750274886,89.0787709005184
0,17.39714,11.076,6.321140502929687,7.186574205716451,3.603470750274886,57.07060764653021
0,15.794713,11.067,4.727713020324707,7.186574205716451,3.603470750274886,42.71901165920942
0,25.133888,11.1405,13.993388244628907,7.186574205716451,3.603470750274886,125.60826035302641
0,17.270456,11.292000000000002,5.9784563140869125,7.186574205716451,3.603470750274886,52.94417564724505
0,19.618607,11.4345,8.184106567382813,7.186574205716451,3.603470750274886,71.57380355400596
0,18.488356,11.718,6.77035563659668,7.186574205716451,3.603470750274886,57.77739918583956
0,21.126173,11.9865,9.13967301940918,7.186574205716451,3.603470750274886,76.24972276652218
0,23.36925,12.138,11.23124934387207,7.186574205716451,3.603470750274886,92.52965351682379
0,16.724669,12.3135,4.411168502807618,7.186574205716451,3.603470750274886,35.82383971094829
0,15.321958,12.589500000000001,2.7324575881957998,7.186574205716451,3.603470750274886,21.704258216734576
0,18.09415,12.709499999999998,5.384650543212892,7.186574205716451,3.603470750274886,42.36713122634953
0,21.136135,12.765,8.371135101318359,7.186574205716451,3.603470750274886,65.57881003774663
0,23.275585,12.858,10.417585174560546,7.186574205716451,3.603470750274886,81.02026111806305
0,16.858858,13.1145,3.744358108520508,7.186574205716451,3.603470750274886,28.5512837585917
1,11.485196,11.55,-0.06480388641357493,6.03241522216797,3.507145944582204,0.5610726096413413
1,24.22066,11.2695,12.951159255981445,6.03241522216797,3.507145944582204,114.92221709908551
1,12.437515,11.0985,1.339015258789063,6.03241522216797,3.507145944582204,12.064830912186899
1,17.882248,11.0085,6.873747924804688,6.03241522216797,3.507145944582204,62.44036812285677
1,15.171812,11.123999999999999,4.047812057495118,6.03241522216797,3.507145944582204,36.388098323400925
1,23.870197,11.2335,12.636697296142579,6.03241522216797,3.507145944582204,112.49118525964819
1,15.80444,11.088,4.716439544677735,6.03241522216797,3.507145944582204,42.53643167999401
1,16.034563,10.9905,5.0440630645751945,6.03241522216797,3.507145944582204,45.894755148311674
1,18.792715,10.9815,7.8112150726318355,6.03241522216797,3.507145944582204,71.13067497729668
1,19.592476,11.076,8.51647589111328,6.03241522216797,3.507145944582204,76.89125939972264
1,16.093258,11.067,5.026257904052734,6.03241522216797,3.507145944582204,45.41662513827355
1,14.501259,11.1405,3.360758850097657,6.03241522216797,3.507145944582204,30.167037835803214
1,23.769312,11.292000000000002,12.477311904907225,6.03241522216797,3.507145944582204,110.49691733003209
1,15.876728,11.4345,4.442228057861328,6.03241522216797,3.507145944582204,38.84934240991148
1,18.225597,11.718,6.507597381591797,6.03241522216797,3.507145944582204,55.53505189957158
1,17.215813,11.9865,5.229312683105469,6.03241522216797,3.507145944582204,43.6266857139738
1,19.68414,12.138,7.5461392517089845,6.03241522216797,3.507145944582204,62.16954400814784
1,22.09647,12.3135,9.782969879150391,6.03241522216797,3.507145944582204,79.44914020506266
1,15.465162,12.589500000000001,2.8756622772216787,6.03241522216797,3.507145944582204,22.84175127861852
1,14.056239,12.709499999999998,1.3467391281127945,6.03241522216797,3.507145944582204,10.596318723103149
1,16.752071,12.765,3.987071380615234,6.03241522216797,3.507145944582204,31.234401728282286
1,19.789543,12.858,6.931543151855468,6.03241522216797,3.507145944582204,53.90840839831598
1,21.997486,13.1145,8.882986114501954,6.03241522216797,3.507145944582204,67.73408147090589
1,15.669958,13.290000000000001,2.3799581146240225,6.03241522216797,3.507145944582204,17.907886490775187
2,11.075589,11.2695,-0.19391082000732496,4.893077239354452,3.4771072395625127,1.7206692400490258
2,23.527096,11.0985,12.428595794677735,4.893077239354452,3.4771072395625127,111.98446451932907
2,11.977076,11.0085,0.9685755767822268,4.893077239354452,3.4771072395625127,8.79843372650431
2,17.31616,11.123999999999999,6.192160202026368,4.893077239354452,3.4771072395625127,55.664870568378
2,14.50549,11.2335,3.2719903030395514,4.893077239354452,3.4771072395625127,29.127077963587052
2,22.933336,11.088,11.845336257934571,4.893077239354452,3.4771072395625127,106.83023320648061
2,14.851402,10.9905,3.860902282714843,4.893077239354452,3.4771072395625127,35.12945073213086
2,15.093472,10.9815,4.111971527099609,4.893077239354452,3.4771072395625127,37.44453423575658
2,17.70639,11.076,6.6303903808593745,4.893077239354452,3.4771072395625127,59.86267949493838
2,18.442892,11.067,7.375892074584961,4.893077239354452,3.4771072395625127,66.64761972155924
2,14.820271,11.1405,3.6797705383300787,4.893077239354452,3.4771072395625127,33.03056898999218
2,13.237379,11.292000000000002,1.945379074096678,4.893077239354452,3.4771072395625127,17.22794079079594
2,22.462986,11.4345,11.02848599243164,4.893077239354452,3.4771072395625127,96.44921940121249
