valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,error_relativo_porcentual
0,49.502445,48.168,1.3344452209472664,2.2216213378906247,2.5397608667015965,2.770397817944001
0,45.846867,47.196,-1.3491333923339823,2.2216213378906247,2.5397608667015965,2.858575710513566
0,44.368855,42.996,1.372854522705076,2.2216213378906247,2.5397608667015965,3.19298195810093
0,40.601948,45.432,-4.830052215576174,2.2216213378906247,2.5397608667015965,10.631388042736779
1,45.957287,47.196,-1.238713165283201,2.550321838378906,1.6252352279664992,2.624614724305452
1,42.32518,42.996,-0.6708199462890647,2.550321838378906,1.6252352279664992,1.5601915208137145
1,40.953617,45.432,-4.4783829040527365,2.550321838378906,1.6252352279664992,9.85733162540222
1,37.55063,41.364,-3.813371337890622,2.550321838378906,1.6252352279664992,9.219058451529403
2,44.453465,42.996,1.4574645080566384,3.3864317321777335,2.886609888754613,3.389767671543023
2,40.95214,45.432,-4.479859191894533,3.3864317321777335,2.886609888754613,9.860581070378881
2,39.84522,41.364,-1.5187813415527316,3.3864317321777335,2.886609888754613,3.671746788397475
2,36.27038,42.36,-6.089621887207031,3.3864317321777335,2.886609888754613,14.375877920696484
3,39.86584,45.432,-5.566159088134768,5.781514747619628,0.7033869756569348,12.25162680078968
3,36.51918,41.364,-4.844819702148435,5.781514747619628,0.7033869756569348,11.712647959937229
3,35.55995,42.36,-6.800048217773437,5.781514747619628,0.7033869756569348,16.052993904092155
3,32.460968,38.376,-5.915031982421873,5.781514747619628,0.7033869756569348,15.413362472435566
4,41.50919,41.364,0.1451896057128934,1.956849525451661,1.7180687298809163,0.3510047522311513
4,38.36214,42.36,-3.9978593444824213,1.956849525451661,1.7180687298809163,9.437817149391929
4,37.802197,38.376,-0.5738034973144508,1.956849525451661,1.7180687298809163,1.4952144499542706
4,33.909454,37.02,-3.110545654296878,1.956849525451661,1.7180687298809163,8.402338342239
5,37.660416,42.36,-4.699584350585937,4.32025117111206,1.200399495349121,11.094391762478605
5,34.627026,38.376,-3.748974395751951,4.32025117111206,1.200399495349121,9.769059817990284
5,34.22784,37.02,-2.7921595764160188,4.32025117111206,1.200399495349121,7.542300314467905
5,30.871714,36.912,-6.040286361694335,4.32025117111206,1.200399495349121,16.364018101686
6,38.25085,38.376,-0.1251493225097633,2.2006252822875982,1.9536015991522961,0.32611351498270613
6,35.323322,37.02,-1.696677703857425,2.2006252822875982,1.9536015991522961,4.583138043915248
6,35.342335,36.912,-1.569665252685546,2.2006252822875982,1.9536015991522961,4.252452461761883
6,31.404991,36.816,-5.411008850097659,2.2006252822875982,1.9536015991522961,14.697438206479951
7,34.60725,37.02,-2.4127497863769563,4.533916275024415,1.2708506787101812,6.51742243753905
7,31.783175,36.912,-5.128825485229491,4.533916275024415,1.2708506787101812,13.894737443729657
7,31.989195,36.816,-4.826805130004885,4.533916275024415,1.2708506787101812,13.110618019352685
7,28.552715,34.32,-5.767284698486328,4.533916275024415,1.2708506787101812,16.804442594657136
8,33.0566,36.912,-3.855401336669921,5.028256244659424,1.3984242898886772,10.444845407103168
8,30.368372,36.816,-6.447628036499026,5.028256244659424,1.3984242898886772,17.513113962676623
8,30.89854,34.32,-3.4214595031738284,5.028256244659424,1.3984242898886772,9.96928759666034
8,27.343464,33.732,-6.388536102294921,5.028256244659424,1.3984242898886772,18.93909671023041
9,32.69075,36.816,-4.12524987792969,3.1111072731018075,1.0975014959126885,11.205046387249267
9,30.179802,34.32,-4.1401980590820315,3.1111072731018075,1.0975014959126885,12.063514158164427
9,31.075445,33.732,-2.656554824829101,3.1111072731018075,1.0975014959126885,7.875473807746652
9,27.289574,28.812,-1.5224263305664074,3.1111072731018075,1.0975014959126885,5.28400086965989
10,32.546703,34.32,-1.7732966613769534,2.1155747604370116,2.3755157480038815,5.1669483140354115
10,30.179691,33.732,-3.5523086853027337,2.1155747604370116,2.3755157480038815,10.53097558787719
10,31.62277,28.812,2.810770309448241,2.1155747604370116,2.3755157480038815,9.755554315730393
10,27.385923,27.06,0.32592338562011847,2.1155747604370116,2.3755157480038815,1.2044471013308147
11,30.205,33.732,-3.5270000762939446,2.2366858634948734,2.4805307018506437,10.455947101547327
11,28.104557,28.812,-0.7074429626464855,2.2366858634948734,2.4805307018506437,2.455376102479819
11,29.97567,27.06,2.915669860839845,2.2366858634948734,2.4805307018506437,10.774833188617313
11,25.61663,23.82,1.7966305541992185,2.2366858634948734,2.4805307018506437,7.54252961460629
12,29.752077,28.812,0.9400771026611316,2.936145034790039,2.252070272171634,3.262797107667401
12,27.985256,27.06,0.9252561950683607,2.936145034790039,2.252070272171634,3.4192764045393966
12,30.21418,23.82,6.394179992675781,2.936145034790039,2.252070272171634,26.843744721560792
12,26.729067,23.244,3.485066848754883,2.936145034790039,2.252070272171634,14.993404098928254
13,27.42446,27.06,0.3644594573974622,4.255523391723633,2.9542857655410035,1.3468568270416195
13,26.270329,23.82,2.4503285217285153,4.255523391723633,2.9542857655410035,10.286853575686463
13,29.967897,23.244,6.723897415161133,4.255523391723633,2.9542857655410035,28.927454031841048
13,29.875408,22.392,7.483408172607422,4.255523391723633,2.9542857655410035,33.420007916253226
14,26.203165,23.82,2.383165054321289,3.158804801940918,2.5375630282473676,10.004891076075939
14,25.687313,23.244,2.4433130798339846,3.158804801940918,2.5375630282473676,10.511586129039687
14,29.726503,22.392,7.334503372192383,3.158804801940918,2.5375630282473676,32.755016846161055
14,30.102238,29.628,0.4742377014160155,3.158804801940918,2.5375630282473676,1.6006402774943145
