valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,error_relativo_porcentual
0,27.081171,27.117,-0.03582896423339932,0.03582896423339932,0.0,0.13212731582918213
1,25.728476,25.8105,-0.08202442932129017,0.08202442932129017,0.0,0.31779480955924977
2,24.506847,24.326999999999998,0.1798473815917987,0.1798473815917987,0.0,0.7392912467291434
3,23.109055,22.706999999999997,0.4020545654296903,0.4020545654296903,0.0,1.7706194804672144
4,21.56766,21.1815,0.38615937805175804,0.38615937805175804,0.0,1.823097410720478
5,20.13029,19.634999999999998,0.49528907775879105,0.49528907775879105,0.0,2.5224806608545514
6,18.704062,19.5825,-0.8784384918212886,0.8784384918212886,0.0,4.485834249055476
7,20.121769,20.001,0.1207689514160144,0.1207689514160144,0.0,0.6038145663517543
8,20.683025,20.727,-0.04397463989257844,0.04397463989257844,0.0,0.21216114195290411
9,22.10511,22.244999999999997,-0.1398898315429662,0.1398898315429662,0.0,0.6288596607910371
10,24.015682,24.3945,-0.37881777954101636,0.37881777954101636,0.0,1.552881918223437
11,26.382505,26.856,-0.47349458312988446,0.47349458312988446,0.0,1.7630867706653428
12,28.977222,29.454,-0.4767775573730475,0.4767775573730475,0.0,1.61871921427666
13,31.658571,32.1345,-0.4759287567138699,0.4759287567138699,0.0,1.4810523167121625
14,34.383636,33.708,0.6756364746093766,0.6756364746093766,0.0,2.0043801904870553
15,35.839214,35.232,0.6072143249511726,0.6072143249511726,0.0,1.7234739014281693
16,37.11873,36.573,0.5457286376953121,0.5457286376953121,0.0,1.4921626273352258
17,38.15955,37.394999999999996,0.7645497131347696,0.7645497131347696,0.0,2.044523901951517
18,38.641438,37.585499999999996,1.055937530517582,1.055937530517582,0.0,2.8094279190580997
19,38.44023,37.391999999999996,1.0482313232421916,1.0482313232421916,0.0,2.803357197374283
20,37.828712,37.213499999999996,0.61521246337891,0.61521246337891,0.0,1.6531969940449303
21,37.276894,36.939,0.3378936157226562,0.3378936157226562,0.0,0.914734063517302
22,36.717384,36.5205,0.19688433837890784,0.19688433837890784,0.0,0.5391063604794782
23,36.10117,35.547,0.5541695861816436,0.5541695861816436,0.0,1.5589770899981534
24,34.96766,34.7565,0.21115899658202864,0.21115899658202864,0.0,0.6075381484960471
25,34.05609,34.488,-0.43190869140624955,0.43190869140624955,0.0,1.252344848661127
26,33.771053,35.01,-1.2389466857910136,1.2389466857910136,0.0,3.538836577523604
27,34.436222,35.4105,-0.9742779235839834,0.9742779235839834,0.0,2.7513814365343143
28,35.0952,35.8125,-0.7173004150390625,0.7173004150390625,0.0,2.0029330960951137
29,35.763844,36.451499999999996,-0.6876564636230427,0.6876564636230427,0.0,1.8864970265230312
30,36.64143,37.119,-0.4775700988769529,0.4775700988769529,0.0,1.2865920387859395
31,37.48772,38.3115,-0.8237795104980492,0.8237795104980492,0.0,2.150214714897744
32,38.8373,39.1785,-0.34120065307617153,0.34120065307617153,0.0,0.870887484401321
33,39.845818,39.792,0.05381756591796716,0.05381756591796716,0.0,0.13524720023614584
34,40.519264,39.3345,1.1847642211914078,1.1847642211914078,0.0,3.012023087089979
35,39.995037,39.27,0.7250370788574187,0.7250370788574187,0.0,1.8462874429778933
36,39.724194,39.246,0.47819357299804466,0.47819357299804466,0.0,1.2184517479438532
37,39.494514,39.048,0.44651446533202943,0.44651446533202943,0.0,1.1435014990064265
38,39.122093,39.339,-0.21690679931640489,0.21690679931640489,0.0,0.5513785284740458
39,39.272488,39.0945,0.1779876403808629,0.1779876403808629,0.0,0.45527539776915654
40,38.946228,38.514,0.4322280273437471,0.4322280273437471,0.0,1.1222621055817288
41,38.252937,37.729499999999994,0.5234373168945368,0.5234373168945368,0.0,1.3873423101141993
42,37.30946,37.399499999999996,-0.09004031372069932,0.09004031372069932,0.0,0.24075272054626218
43,36.812634,36.628499999999995,0.18413351440430148,0.18413351440430148,0.0,0.5027055828229425
44,35.92541,36.015,-0.0895887756347662,0.0895887756347662,0.0,0.24875406257050173
45,35.19588,35.0895,0.1063808898925771,0.1063808898925771,0.0,0.3031701503087166
46,34.172062,33.57,0.6020619201660153,0.6020619201660153,0.0,1.7934522495264085
47,32.528442,32.2725,0.25594238281249915,0.25594238281249915,0.0,0.7930664894647119
48,31.066244,31.1685,-0.10225587463379071,0.10225587463379071,0.0,0.3280744169074248
49,29.838284,30.1995,-0.3612164611816411,0.3612164611816411,0.0,1.1961008002835845
50,28.817278,29.28,-0.4627220916748058,0.4627220916748058,0.0,1.5803350125505662
51,27.910423,28.3125,-0.40207672119140625,0.40207672119140625,0.0,1.420138529594371
52,26.9956,27.133499999999998,-0.1379002532958964,0.1379002532958964,0.0,0.5082287699555768
53,25.878155,25.977,-0.09884524536132844,0.09884524536132844,0.0,0.3805106261744175
54,24.776903,24.78,-0.0030968475341808244,0.0030968475341808244,0.0,0.012497366966024312
55,23.644878,23.5455,0.09937838745117133,0.09937838745117133,0.0,0.4220695566081473
56,22.491526,22.368,0.12352565002441551,0.12352565002441551,0.0,0.5522427129131595
57,21.42157,21.0435,0.37806982421874835,0.37806982421874835,0.0,1.7966109450364642
58,20.230848,19.555500000000002,0.6753483123779276,0.6753483123779276,0.0,3.4534954993629796
59,20.071907,18.544500000000003,1.5274070434570284,1.5274070434570284,0.0,8.236442306112476
60,18.910036,17.6175,1.292536087036133,1.292536087036133,0.0,7.336660065481102
61,18.304047,16.7745,1.5295466308593753,1.5295466308593753,0.0,9.11828448454127
62,17.417278,16.0635,1.3537782897949207,1.3537782897949207,0.0,8.427667007781123
